ticker,entry_date,entry_price,sl_price,tp_price,exit_date,exit_price,target_pct,sl_pct,outcome,pnl_pct
KAUSHALYA,2022-05-31,3.99,3.86,4.45,2022-06-01,3.86,11.6,3.17,LOSS,-3.17
KAUSHALYA,2022-08-02,3.54,3.46,4.45,2022-08-03,3.46,25.8,2.05,LOSS,-2.05
KAUSHALYA,2022-12-08,5.71,5.54,6.95,2022-12-09,5.54,21.66,2.95,LOSS,-2.95
KAUSHALYA,2025-01-28,918.33,885.46,1287.0,2025-02-17,885.46,40.15,3.58,LOSS,-3.58
KAUSHALYA,2026-02-16,821.25,805.0,914.3,2026-02-27,914.3,11.33,1.98,WIN,11.33
KAUSHALYA,2026-07-15,923.12,903.87,1435.95,2026-07-16,903.87,55.55,2.09,LOSS,-2.09
AERONEU,2025-12-16,79.99,79.04,94.4,2025-12-17,79.04,18.01,1.19,LOSS,-1.19
AERONEU,2026-05-06,82.65,80.39,92.65,2026-05-08,92.65,12.1,2.74,WIN,12.1
ARVIND,2022-05-04,116.84,113.15,133.0,2022-05-09,113.15,13.83,3.16,LOSS,-3.16
ARVIND,2022-09-26,98.1,96.0,114.5,2022-09-28,96.0,16.72,2.14,LOSS,-2.14
ARVIND,2024-05-09,341.9,336.6,389.95,2024-05-28,389.95,14.05,1.55,WIN,14.05
ARVIND,2024-08-09,378.4,371.75,421.3,2024-09-30,371.75,11.34,1.76,LOSS,-1.76
ARVIND,2025-01-28,348.36,339.3,446.0,2025-01-29,339.3,28.03,2.6,LOSS,-2.6
SIL,2021-06-23,16.68,16.43,18.85,2021-07-01,16.43,13.04,1.45,LOSS,-1.45
SIL,2021-08-03,17.02,16.7,18.9,2021-08-05,16.7,11.01,1.91,LOSS,-1.91
SIL,2021-10-25,15.7,15.25,17.7,2021-10-26,15.25,12.74,2.89,LOSS,-2.89
SIL,2022-09-26,22.06,21.0,25.6,2022-09-28,21.0,16.03,4.82,LOSS,-4.82
SIL,2023-01-11,32.05,31.18,37.9,2023-01-19,31.18,18.25,2.7,LOSS,-2.7
SIL,2024-06-04,22.94,22.2,27.35,2024-06-05,22.2,19.24,3.22,LOSS,-3.22
SIL,2024-07-10,27.21,26.68,31.55,2024-07-19,26.68,15.93,1.96,LOSS,-1.96
SIL,2024-08-01,32.57,31.38,38.9,2024-08-02,31.38,19.44,3.64,LOSS,-3.64
SIL,2024-12-23,26.69,26.4,31.0,2025-01-06,26.4,16.14,1.08,LOSS,-1.08
SIL,2025-07-28,19.67,19.1,21.71,2025-08-01,19.1,10.36,2.91,LOSS,-2.91
INDOSTAR,2021-02-09,322.86,308.0,365.0,2021-02-24,308.0,13.05,4.6,LOSS,-4.6
INDOSTAR,2021-08-11,344.04,330.9,389.0,2021-08-17,330.9,13.07,3.82,LOSS,-3.82
INDOSTAR,2022-01-28,235.31,228.45,296.4,2022-02-23,228.45,25.96,2.92,LOSS,-2.92
INDOSTAR,2022-08-17,145.07,143.2,170.0,2022-08-18,143.2,17.18,1.29,LOSS,-1.29
INDOSTAR,2022-10-28,157.38,154.94,174.55,2022-11-07,154.94,10.91,1.55,LOSS,-1.55
INDOSTAR,2023-09-25,166.68,159.6,191.3,2023-10-30,159.6,14.77,4.24,LOSS,-4.24
INDOSTAR,2024-10-07,284.45,280.17,343.0,2024-10-08,280.17,20.58,1.5,LOSS,-1.5
INDOSTAR,2024-12-31,271.6,262.0,330.0,2025-01-07,262.0,21.5,3.53,LOSS,-3.53
INDOSTAR,2025-01-27,251.19,240.5,299.0,2025-01-28,240.5,19.03,4.25,LOSS,-4.25
INDOSTAR,2025-05-07,278.75,274.28,333.35,2025-05-09,274.28,19.59,1.6,LOSS,-1.6
INDOSTAR,2025-11-13,238.72,233.0,279.75,2025-11-20,233.0,17.19,2.4,LOSS,-2.4
INDOSTAR,2026-03-09,200.88,196.31,245.5,2026-03-13,196.31,22.21,2.28,LOSS,-2.28
INDOSTAR,2026-07-30,263.23,257.0,292.0,2026-07-31,257.0,10.93,2.36,LOSS,-2.36
TRF,2021-06-02,105.62,103.95,120.0,2021-06-10,120.0,13.61,1.59,WIN,13.61
TRF,2021-07-20,125.53,121.0,170.0,2021-07-26,121.0,35.43,3.6,LOSS,-3.6
TRF,2021-11-01,124.38,122.91,170.0,2021-11-22,122.91,36.68,1.18,LOSS,-1.18
TRF,2021-12-20,130.73,128.01,168.55,2022-01-25,128.01,28.93,2.08,LOSS,-2.08
TRF,2022-01-19,142.26,138.4,164.95,2022-01-21,138.4,15.95,2.71,LOSS,-2.71
TRF,2022-06-27,144.76,139.3,168.25,2022-07-04,139.3,16.22,3.77,LOSS,-3.77
TRF,2022-10-18,160.14,158.5,203.15,2022-10-19,158.5,26.86,1.02,LOSS,-1.02
TRF,2023-10-25,229.34,222.75,261.0,2023-10-26,222.75,13.81,2.87,LOSS,-2.87
TRF,2024-06-24,582.8,568.66,651.0,2024-06-25,568.66,11.7,2.43,LOSS,-2.43
TRF,2024-09-18,497.46,476.0,616.0,2024-10-04,476.0,23.83,4.31,LOSS,-4.31
TRF,2024-12-18,443.17,436.49,503.0,2024-12-19,436.49,13.5,1.51,LOSS,-1.51
TRF,2025-05-07,351.26,334.15,450.0,2025-07-31,334.15,28.11,4.87,LOSS,-4.87
TRF,2025-10-28,326.36,319.0,405.0,2025-11-06,319.0,24.1,2.26,LOSS,-2.26
TRF,2026-02-02,266.9,263.83,315.0,2026-02-25,263.83,18.02,1.15,LOSS,-1.15
TRF,2026-07-08,231.12,220.63,271.7,2026-07-14,271.7,17.56,4.54,WIN,17.56
LXCHEM,2021-09-21,497.64,475.05,628.0,2021-10-21,475.05,26.2,4.54,LOSS,-4.54
LXCHEM,2022-06-07,344.62,327.4,386.8,2022-06-13,327.4,12.24,5.0,LOSS,-5.0
LXCHEM,2022-10-17,325.94,311.35,395.8,2022-11-09,311.35,21.43,4.48,LOSS,-4.48
LXCHEM,2023-05-19,245.2,241.46,301.5,,,22.96,1.52,OPEN,0.0
LXCHEM,2023-10-09,274.96,262.05,318.0,2023-10-23,262.05,15.65,4.7,LOSS,-4.7
LXCHEM,2026-02-16,140.56,133.61,155.39,2026-02-24,133.61,10.55,4.94,LOSS,-4.94
PHOENIXLTD,2021-02-22,778.05,768.44,859.75,2021-02-26,768.44,10.5,1.24,LOSS,-1.24
PHOENIXLTD,2021-09-20,836.38,803.5,925.5,2021-09-23,925.5,10.66,3.93,WIN,10.66
PHOENIXLTD,2021-11-29,939.31,929.61,1128.0,2022-01-10,929.61,20.09,1.03,LOSS,-1.03
PHOENIXLTD,2022-06-15,1062.78,1016.0,1180.5,2022-06-16,1016.0,11.08,4.4,LOSS,-4.4
PHOENIXLTD,2023-10-23,1816.29,1764.6,2060.0,2023-10-24,1764.6,13.42,2.85,LOSS,-2.85
PHOENIXLTD,2024-01-25,2284.44,2228.0,2674.45,2024-02-05,2674.45,17.07,2.47,WIN,17.07
PHOENIXLTD,2024-08-05,3298.99,3170.2,3945.0,2024-09-20,3170.2,19.58,3.9,LOSS,-3.9
PHOENIXLTD,2025-01-13,1503.68,1450.85,1727.7,2025-01-22,1450.85,14.9,3.51,LOSS,-3.51
PHOENIXLTD,2025-02-11,1532.24,1470.6,1849.55,2025-02-28,1470.6,20.71,4.02,LOSS,-4.02
PHOENIXLTD,2025-05-02,1527.89,1470.0,1735.9,2025-05-07,1470.0,13.61,3.79,LOSS,-3.79
PHOENIXLTD,2026-07-29,1934.5,1890.0,2134.7,2026-07-30,1890.0,10.35,2.3,LOSS,-2.3
AIIL,2025-04-07,1481.47,1461.19,1639.7,2025-04-08,1639.7,10.68,1.37,WIN,10.68
AIIL,2025-07-25,2523.85,2432.0,2896.0,2025-08-05,2896.0,14.75,3.64,WIN,14.75
AIIL,2026-01-13,2658.98,2540.4,2944.0,2026-01-14,2540.4,10.72,4.46,LOSS,-4.46
JITFINFRA,2021-04-20,7.82,7.72,9.4,2021-04-21,7.72,20.13,1.32,LOSS,-1.32
JITFINFRA,2022-03-22,118.04,115.53,179.0,2022-03-24,115.53,51.65,2.12,LOSS,-2.12
JITFINFRA,2022-05-26,123.39,120.58,171.6,2022-06-13,120.58,39.07,2.27,LOSS,-2.27
JITFINFRA,2023-01-23,103.47,102.27,122.95,2023-01-24,102.27,18.82,1.17,LOSS,-1.17
JITFINFRA,2024-06-05,800.8,774.18,990.0,2024-06-06,774.18,23.63,3.32,LOSS,-3.32
JITFINFRA,2024-09-17,906.24,865.0,1120.0,2024-10-04,865.0,23.59,4.55,LOSS,-4.55
JITFINFRA,2025-05-09,348.48,344.85,406.95,2025-05-14,406.95,16.78,1.04,WIN,16.78
JITFINFRA,2025-10-17,339.27,327.69,383.85,2025-10-27,327.69,13.14,3.41,LOSS,-3.41
JITFINFRA,2026-07-07,296.55,291.2,343.3,2026-07-08,291.2,15.76,1.8,LOSS,-1.8
STCINDIA,2021-04-12,73.12,71.6,82.9,2021-05-04,82.9,13.37,2.09,WIN,13.37
STCINDIA,2021-10-22,104.06,101.25,116.15,2021-10-25,101.25,11.62,2.7,LOSS,-2.7
STCINDIA,2022-12-23,85.15,83.3,113.7,2022-12-26,83.3,33.53,2.17,LOSS,-2.17
STCINDIA,2023-10-25,122.49,117.0,177.8,2023-10-26,117.0,45.16,4.48,LOSS,-4.48
STCINDIA,2024-04-15,135.65,133.65,151.45,2024-04-18,133.65,11.65,1.47,LOSS,-1.47
STCINDIA,2024-07-23,163.63,158.4,191.0,2024-07-24,191.0,16.73,3.19,WIN,16.73
STCINDIA,2025-04-07,110.81,106.51,139.85,2025-04-24,139.85,26.21,3.88,WIN,26.21
CPEDU,2026-07-17,183.45,177.0,223.0,2026-07-29,223.0,21.56,3.51,WIN,21.56
SHOPERSTOP,2022-05-06,478.06,460.65,597.9,2022-05-10,460.65,25.07,3.64,LOSS,-3.64
SHOPERSTOP,2023-08-25,779.85,772.0,888.5,2023-08-28,772.0,13.93,1.01,LOSS,-1.01
SHOPERSTOP,2024-09-19,844.65,810.1,943.4,2024-09-30,810.1,11.69,4.09,LOSS,-4.09
SHOPERSTOP,2025-01-22,601.25,577.1,688.7,2025-01-27,577.1,14.54,4.02,LOSS,-4.02
SHOPERSTOP,2025-12-26,405.09,391.5,456.05,2025-12-29,391.5,12.58,3.35,LOSS,-3.35
SHOPERSTOP,2026-08-27,380.21,363.2,427.9,2026-09-15,427.9,12.54,4.47,WIN,12.54
AXSENSEX,2024-02-12,71.62,70.86,85.0,2024-04-03,85.0,18.68,1.06,WIN,18.68
AXSENSEX,2024-04-05,73.71,72.94,85.0,2024-04-19,72.94,15.32,1.04,LOSS,-1.04
INFOBEAN,2021-03-15,144.71,138.4,164.45,2021-03-22,138.4,13.64,4.36,LOSS,-4.36
INFOBEAN,2021-08-06,415.41,408.42,513.8,2021-08-10,408.42,23.68,1.68,LOSS,-1.68
INFOBEAN,2021-11-30,385.21,381.05,499.0,2022-01-11,499.0,29.54,1.08,WIN,29.54
INFOBEAN,2022-05-05,736.5,713.05,875.0,2022-05-06,713.05,18.81,3.18,LOSS,-3.18
INFOBEAN,2022-12-20,518.01,508.0,580.1,2022-12-21,508.0,11.99,1.93,LOSS,-1.93
INFOBEAN,2025-06-12,386.16,377.2,438.0,2025-06-13,377.2,13.42,2.32,LOSS,-2.32
INFOBEAN,2025-09-05,565.83,557.12,706.5,2025-09-08,557.12,24.86,1.54,LOSS,-1.54
INFOBEAN,2026-05-18,146.12,144.37,188.97,,,29.32,1.2,OPEN,0.0
VIKRAMSOLR,2026-06-19,200.12,192.28,221.9,2026-06-23,192.28,10.88,3.92,LOSS,-3.92
VIKRAMSOLR,2026-09-02,166.87,158.92,186.75,,,11.92,4.76,OPEN,0.0
FSL,2021-10-25,196.77,193.1,222.7,2021-10-26,193.1,13.17,1.87,LOSS,-1.87
FSL,2022-09-21,105.82,102.55,118.9,2022-09-26,102.55,12.36,3.09,LOSS,-3.09
FSL,2024-05-06,199.95,193.4,228.9,2024-05-07,193.4,14.48,3.28,LOSS,-3.28
FSL,2024-11-13,346.82,337.1,390.85,2024-11-18,337.1,12.69,2.8,LOSS,-2.8
FSL,2025-01-13,363.83,355.25,422.3,2025-01-14,355.25,16.07,2.36,LOSS,-2.36
FSL,2026-04-24,219.23,216.61,254.68,2026-04-27,216.61,16.17,1.19,LOSS,-1.19
FSL,2026-06-09,249.72,246.8,282.05,2026-06-11,246.8,12.95,1.17,LOSS,-1.17
FSL,2026-08-18,264.6,255.77,341.9,2026-09-09,255.77,29.22,3.34,LOSS,-3.34
KOTIC,2026-07-24,160.24,156.41,196.95,2026-07-28,156.41,22.91,2.39,LOSS,-2.39
CYIENT,2021-06-28,834.7,818.1,920.0,2021-07-15,920.0,10.22,1.99,WIN,10.22
CYIENT,2021-10-26,1069.35,1042.3,1210.0,2021-11-29,1042.3,13.15,2.53,LOSS,-2.53
CYIENT,2022-04-18,841.24,805.3,943.8,2022-04-20,805.3,12.19,4.27,LOSS,-4.27
CYIENT,2023-06-06,1361.0,1337.49,1524.75,2023-06-14,1524.75,12.03,1.73,WIN,12.03
CYIENT,2024-02-21,1992.9,1898.95,2264.9,2024-03-13,1898.95,13.65,4.71,LOSS,-4.71
CYIENT,2024-12-31,1821.39,1758.05,2112.0,2025-01-06,1758.05,15.96,3.48,LOSS,-3.48
RELIABLE,2024-01-31,62.62,61.0,72.25,2024-02-13,61.0,15.37,2.59,LOSS,-2.59
RELIABLE,2024-12-20,72.39,71.29,94.74,2024-12-23,71.29,30.88,1.51,LOSS,-1.51
RELIABLE,2025-02-28,72.81,69.3,97.4,2025-03-04,69.3,33.78,4.81,LOSS,-4.81
RELIABLE,2026-01-21,142.24,140.57,174.1,2026-01-22,140.57,22.4,1.18,LOSS,-1.18
HBSL,2021-06-03,17.25,16.73,19.95,2021-06-07,16.73,15.65,3.01,LOSS,-3.01
HBSL,2021-07-29,24.06,22.95,32.85,2021-08-06,32.85,36.52,4.62,WIN,36.52
HBSL,2021-09-01,39.51,38.61,43.6,2021-09-02,38.61,10.34,2.28,LOSS,-2.28
HBSL,2021-10-14,38.6,37.92,43.9,2021-10-15,37.92,13.73,1.77,LOSS,-1.77
HBSL,2022-01-25,56.01,53.21,75.05,2022-02-02,53.21,33.99,5.0,LOSS,-5.0
HBSL,2022-03-14,49.3,48.46,57.0,2022-03-15,48.46,15.62,1.7,LOSS,-1.7
HBSL,2022-04-13,52.91,52.32,59.0,2022-04-14,52.32,11.5,1.12,LOSS,-1.12
HBSL,2022-06-10,46.69,45.05,52.2,2022-06-13,45.05,11.81,3.51,LOSS,-3.51
HBSL,2023-12-06,72.76,69.15,95.4,2023-12-20,69.15,31.11,4.96,LOSS,-4.96
HBSL,2024-03-20,79.21,76.5,88.2,2024-04-02,88.2,11.35,3.42,WIN,11.35
HBSL,2024-06-05,87.75,84.6,119.9,2024-07-04,119.9,36.64,3.59,WIN,36.64
HBSL,2024-09-18,138.26,133.62,186.02,2024-10-04,133.62,34.55,3.35,LOSS,-3.35
HBSL,2025-07-25,84.53,82.46,107.8,2025-07-28,82.46,27.52,2.46,LOSS,-2.46
HBSL,2025-10-14,82.75,78.9,101.49,2025-10-16,78.9,22.64,4.66,LOSS,-4.66
CUB,2022-05-10,121.55,117.7,143.3,2022-05-12,117.7,17.89,3.17,LOSS,-3.17
CUB,2023-10-23,129.91,125.25,143.5,2023-11-09,143.5,10.46,3.59,WIN,10.46
CUB,2026-01-12,267.12,259.15,300.9,2026-01-30,300.9,12.64,2.99,WIN,12.64
CUB,2026-05-11,255.09,247.41,293.51,2026-05-12,247.41,15.06,3.01,LOSS,-3.01
BTML,2021-04-29,73.38,70.78,87.65,2021-04-30,70.78,19.45,3.53,LOSS,-3.53
BTML,2022-09-23,191.12,187.9,262.05,2022-09-26,187.9,37.11,1.69,LOSS,-1.69
BTML,2023-02-21,165.43,160.92,192.25,2023-02-22,160.92,16.22,2.72,LOSS,-2.72
BTML,2023-05-26,165.28,162.36,209.0,2023-05-29,162.36,26.46,1.76,LOSS,-1.76
BTML,2024-07-09,14.07,13.8,16.24,2024-07-10,13.8,15.38,1.95,LOSS,-1.95
BTML,2024-11-11,11.44,11.28,15.19,2024-11-12,11.28,32.78,1.43,LOSS,-1.43
BTML,2025-01-28,10.54,10.21,13.9,2025-01-29,10.21,31.88,3.13,LOSS,-3.13
BTML,2025-06-23,8.15,7.81,10.35,2025-06-27,7.81,26.92,4.23,LOSS,-4.23
BTML,2026-01-07,8.15,8.07,9.48,2026-01-09,8.07,16.28,1.03,LOSS,-1.03
LATTEYS,2022-09-28,73.82,70.5,92.2,2022-10-12,70.5,24.89,4.5,LOSS,-4.5
LATTEYS,2023-02-10,64.96,64.3,102.6,2023-02-13,64.3,57.94,1.02,LOSS,-1.02
LATTEYS,2024-01-05,32.84,31.5,39.3,2024-01-08,31.5,19.68,4.07,LOSS,-4.07
LATTEYS,2024-11-01,39.45,38.6,48.63,2024-11-04,38.6,23.25,2.17,LOSS,-2.17
LATTEYS,2025-05-16,19.73,19.22,25.2,2025-07-03,25.2,27.71,2.6,WIN,27.71
LATTEYS,2025-07-24,21.69,21.42,26.64,2025-07-25,21.42,22.81,1.24,LOSS,-1.24
LATTEYS,2025-11-24,21.65,21.36,27.38,2025-11-25,21.36,26.45,1.33,LOSS,-1.33
LATTEYS,2026-01-21,21.63,21.57,25.16,2026-01-22,21.57,16.33,0.27,LOSS,-0.27
LATTEYS,2026-02-20,22.34,22.07,25.35,2026-02-23,22.07,13.46,1.23,LOSS,-1.23
LATTEYS,2026-05-19,22.89,21.97,29.86,2026-06-09,21.97,30.44,4.04,LOSS,-4.04
KOPRAN,2021-10-25,199.9,193.0,223.4,2021-11-05,223.4,11.76,3.45,WIN,11.76
KOPRAN,2022-02-11,294.02,282.95,327.0,2022-02-14,282.95,11.22,3.77,LOSS,-3.77
KOPRAN,2022-04-25,268.71,262.75,310.0,2022-04-26,262.75,15.36,2.22,LOSS,-2.22
KOPRAN,2022-11-14,162.81,157.06,194.1,2022-11-15,157.06,19.22,3.53,LOSS,-3.53
KOPRAN,2024-02-12,257.52,255.0,292.3,2024-02-13,255.0,13.5,0.98,LOSS,-0.98
KOPRAN,2024-04-15,264.79,261.36,292.2,2024-04-16,261.36,10.35,1.29,LOSS,-1.29
KOPRAN,2025-04-07,166.67,163.74,198.59,2025-04-15,198.59,19.15,1.76,WIN,19.15
KOPRAN,2026-01-23,131.27,128.0,159.89,2026-01-27,128.0,21.8,2.49,LOSS,-2.49
DABUR,2023-01-06,549.3,540.55,610.75,2023-01-13,540.55,11.19,1.59,LOSS,-1.59
AFSL,2025-07-16,223.62,217.37,269.5,2025-07-17,217.37,20.51,2.8,LOSS,-2.8
WELCORP,2021-04-19,137.36,131.4,164.95,2021-06-09,164.95,20.08,4.34,WIN,20.08
WELCORP,2021-07-20,142.56,137.6,160.7,2021-07-30,137.6,12.72,3.48,LOSS,-3.48
WELCORP,2022-08-05,212.52,208.65,236.45,2022-08-10,208.65,11.26,1.82,LOSS,-1.82
WELCORP,2022-09-26,266.32,262.99,298.5,2022-09-27,262.99,12.08,1.25,LOSS,-1.25
WELCORP,2023-10-26,386.0,376.15,457.3,2023-11-06,457.3,18.47,2.55,WIN,18.47
WELCORP,2024-02-09,549.92,529.5,613.0,2024-02-13,529.5,11.47,3.71,LOSS,-3.71
WELCORP,2024-10-08,670.67,655.0,794.75,2024-11-07,794.75,18.5,2.34,WIN,18.5
WELCORP,2025-04-07,734.12,718.74,842.95,2025-05-09,718.74,14.82,2.1,LOSS,-2.1
WELCORP,2026-03-23,765.29,752.5,845.0,2026-03-30,845.0,10.42,1.67,WIN,10.42
TARAPUR,2021-08-13,4.93,4.7,6.5,2021-08-16,4.7,31.98,4.57,LOSS,-4.57
TARAPUR,2023-11-01,4.61,4.55,6.0,2023-12-04,6.0,30.08,1.36,WIN,30.08
TARAPUR,2024-07-23,11.4,11.02,14.88,2024-08-19,14.88,30.55,3.32,WIN,30.55
TARAPUR,2025-04-15,29.02,28.02,36.08,2025-04-30,28.02,24.33,3.46,LOSS,-3.46
TARAPUR,2025-07-04,26.04,25.63,31.0,2025-07-28,25.63,19.06,1.56,LOSS,-1.56
TARAPUR,2025-10-28,32.49,31.33,39.7,2025-11-17,39.7,22.2,3.55,WIN,22.2
MANORG,2022-01-19,1096.14,1064.1,1215.0,2022-01-24,1064.1,10.84,2.92,LOSS,-2.92
MANORG,2024-02-07,370.26,362.2,442.2,2024-02-08,362.2,19.43,2.18,LOSS,-2.18
MANORG,2025-02-28,411.55,394.91,495.0,2025-03-03,394.91,20.28,4.04,LOSS,-4.04
MANORG,2026-01-14,488.58,472.0,559.85,2026-01-15,472.0,14.59,3.39,LOSS,-3.39
MANORG,2026-08-05,462.55,449.21,589.8,2026-08-10,449.21,27.51,2.88,LOSS,-2.88
MANORG,2026-09-16,448.85,433.0,535.0,,,19.19,3.53,OPEN,0.0
ATLANTAA,2024-02-13,22.51,22.27,25.95,2024-02-14,22.27,15.27,1.05,LOSS,-1.05
ATLANTAA,2024-08-19,43.48,42.32,51.68,2024-09-02,51.68,18.87,2.66,WIN,18.87
ATLANTAA,2024-11-27,49.39,48.06,59.84,2024-12-24,48.06,21.16,2.68,LOSS,-2.68
ATLANTAA,2026-05-14,38.31,37.37,43.25,2026-05-15,43.25,12.89,2.45,WIN,12.89
ATLANTAA,2026-09-16,36.18,34.56,49.95,,,38.06,4.48,OPEN,0.0
SILVER360,2026-02-02,223.44,217.01,248.11,2026-02-03,248.11,11.04,2.88,WIN,11.04
SILVER360,2026-03-19,233.15,224.21,283.98,2026-03-20,224.21,21.8,3.84,LOSS,-3.84
SILVER360,2026-06-08,236.68,231.93,280.99,2026-06-10,231.93,18.72,2.01,LOSS,-2.01
LORDSCHLO,2024-01-11,148.12,143.1,185.0,2024-01-24,143.1,24.89,3.39,LOSS,-3.39
LORDSCHLO,2024-07-16,122.37,117.3,144.53,2024-07-22,117.3,18.11,4.14,LOSS,-4.14
LORDSCHLO,2025-01-14,180.46,175.52,214.4,2025-01-15,175.52,18.8,2.74,LOSS,-2.74
LORDSCHLO,2025-11-14,178.12,173.1,205.0,2025-11-24,173.1,15.09,2.82,LOSS,-2.82
CAMLINFINE,2021-05-31,169.2,161.4,195.4,2021-06-30,195.4,15.48,4.61,WIN,15.48
CAMLINFINE,2021-08-11,170.28,165.4,216.0,2021-08-20,165.4,26.85,2.86,LOSS,-2.86
CAMLINFINE,2021-10-20,172.52,167.1,192.5,2021-10-29,167.1,11.58,3.14,LOSS,-3.14
CAMLINFINE,2021-11-15,167.66,162.0,186.0,2021-11-16,162.0,10.94,3.38,LOSS,-3.38
CAMLINFINE,2022-04-19,132.62,130.68,152.5,2022-04-20,130.68,14.99,1.47,LOSS,-1.47
CAMLINFINE,2022-09-26,118.15,116.0,134.7,2022-10-03,116.0,14.01,1.82,LOSS,-1.82
CAMLINFINE,2023-02-16,140.01,133.65,164.85,2023-03-20,133.65,17.74,4.54,LOSS,-4.54
CAMLINFINE,2023-12-20,130.01,124.9,143.4,2024-02-05,124.9,10.3,3.93,LOSS,-3.93
CAMLINFINE,2024-05-09,98.33,94.75,110.7,2024-05-22,94.75,12.59,3.64,LOSS,-3.64
CAMLINFINE,2025-01-27,119.68,115.25,133.07,2025-01-28,115.25,11.19,3.7,LOSS,-3.7
CAMLINFINE,2025-04-04,147.3,145.53,175.5,2025-04-07,145.53,19.14,1.2,LOSS,-1.2
CAMLINFINE,2025-09-26,213.52,204.1,235.0,2025-09-29,204.1,10.06,4.41,LOSS,-4.41
CAMLINFINE,2026-02-16,150.13,144.38,192.0,2026-02-19,144.38,27.89,3.83,LOSS,-3.83
CAMLINFINE,2026-07-14,124.5,122.56,145.41,2026-07-17,122.56,16.8,1.56,LOSS,-1.56
BBL,2021-08-23,1251.66,1220.05,1514.0,2021-10-29,1514.0,20.96,2.53,WIN,20.96
BBL,2021-12-20,1732.88,1675.0,2052.0,2022-01-21,2052.0,18.42,3.34,WIN,18.42
BBL,2022-01-25,1942.06,1882.05,2150.0,2022-02-01,2150.0,10.71,3.09,WIN,10.71
BBL,2022-06-28,1599.2,1582.02,1800.1,2022-06-30,1582.02,12.56,1.07,LOSS,-1.07
BBL,2022-12-21,2408.0,2334.2,2649.0,2022-12-22,2334.2,10.01,3.06,LOSS,-3.06
BBL,2023-09-12,3767.25,3704.25,4397.95,2023-09-13,3704.25,16.74,1.67,LOSS,-1.67
BBL,2024-07-19,4306.27,4255.02,5190.0,2024-07-31,5190.0,20.52,1.19,WIN,20.52
BBL,2025-04-07,2560.09,2478.65,3085.0,2025-04-21,3085.0,20.5,3.18,WIN,20.5
BBL,2025-05-19,3066.12,2991.28,3475.0,2025-05-21,2991.28,13.34,2.44,LOSS,-2.44
BBL,2025-07-23,3052.28,2982.0,3380.0,2025-07-25,2982.0,10.74,2.3,LOSS,-2.3
BBL,2026-02-10,2579.25,2463.4,2984.0,2026-02-16,2463.4,15.69,4.49,LOSS,-4.49
NAGREEKEXP,2021-04-13,16.01,15.84,19.0,2021-04-19,15.84,18.66,1.08,LOSS,-1.08
NAGREEKEXP,2021-08-23,33.21,32.62,45.8,2021-08-24,32.62,37.9,1.78,LOSS,-1.78
NAGREEKEXP,2022-02-15,40.24,39.25,47.35,2022-02-18,39.25,17.68,2.45,LOSS,-2.45
NAGREEKEXP,2022-12-23,35.2,34.16,48.5,2023-02-06,34.16,37.78,2.97,LOSS,-2.97
NAGREEKEXP,2024-01-30,66.28,65.54,80.0,2024-01-31,65.54,20.71,1.11,LOSS,-1.11
NAGREEKEXP,2024-03-28,32.01,31.33,49.7,2024-03-29,31.33,55.25,2.12,LOSS,-2.12
NAGREEKEXP,2024-09-27,38.53,37.15,58.75,2024-10-07,37.15,52.49,3.58,LOSS,-3.58
NAGREEKEXP,2024-11-13,35.13,34.64,38.99,2024-11-14,34.64,10.99,1.39,LOSS,-1.39
NAGREEKEXP,2025-01-10,34.79,34.2,40.0,2025-01-20,40.0,14.98,1.68,WIN,14.98
ALLDIGI,2025-01-13,959.05,931.0,1086.5,2025-01-20,1086.5,13.29,2.92,WIN,13.29
GOPAL,2024-08-29,330.6,325.6,369.0,2024-09-09,325.6,11.62,1.51,LOSS,-1.51
GOPAL,2024-11-12,468.75,463.32,520.0,2024-11-13,463.32,10.93,1.16,LOSS,-1.16
GOPAL,2025-05-06,268.64,256.6,302.0,2025-05-16,302.0,12.42,4.48,WIN,12.42
GOPAL,2026-06-08,281.42,270.17,343.0,2026-07-08,270.17,21.88,4.0,LOSS,-4.0
SINDHUTRAD,2023-07-24,23.56,23.12,27.0,2023-07-27,23.12,14.59,1.89,LOSS,-1.89
SINDHUTRAD,2024-10-15,24.7,24.0,29.14,2024-10-18,24.0,17.95,2.86,LOSS,-2.86
SINDHUTRAD,2024-12-18,23.2,22.75,26.21,2024-12-20,22.75,12.95,1.96,LOSS,-1.96
SINDHUTRAD,2025-10-15,24.73,24.45,32.74,2025-10-24,24.45,32.39,1.12,LOSS,-1.12
SINDHUTRAD,2026-07-08,25.23,24.44,28.64,2026-07-16,24.44,13.53,3.12,LOSS,-3.12
HARDWYN,2022-06-10,237.55,233.64,271.05,2022-06-13,233.64,14.1,1.65,LOSS,-1.65
HARDWYN,2022-07-25,227.35,223.74,277.95,2022-07-26,223.74,22.26,1.59,LOSS,-1.59
HARDWYN,2023-06-05,374.04,365.0,622.65,2023-06-06,365.0,66.47,2.42,LOSS,-2.42
HARDWYN,2024-02-12,40.59,39.4,52.0,2024-03-04,39.4,28.12,2.93,LOSS,-2.93
HARDWYN,2024-08-05,28.33,28.02,34.4,2024-08-06,28.02,21.45,1.09,LOSS,-1.09
HARDWYN,2024-10-07,36.77,35.64,47.49,2024-10-08,35.64,29.14,3.09,LOSS,-3.09
